tournament_name,year,data_quality,status,source,source_url,forum_url,wiki_url,spreadsheet_url,bracket_url,discord_url,rank_range,team_size,format,notes
CWC 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2022,,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2022,,,,,,,has at least one structured source
ICC 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2022,,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2022,,,,,,,has at least one structured source
NDC 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/NDC/2022,,https://osu.ppy.sh/wiki/en/Tournaments/NDC/2022,,,,,,,has at least one structured source
o!RT 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/o!RT/2022,,https://osu.ppy.sh/wiki/en/Tournaments/o!RT/2022,,,,,,,has at least one structured source
OIT 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2022,,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2022,,,,,,,has at least one structured source
OTMT 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OTMT/2022,,https://osu.ppy.sh/wiki/en/Tournaments/OTMT/2022,,,,,,,has at least one structured source
OWC 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2022,,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2022,,,,,,,has at least one structured source
POT 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/POT/2022,,https://osu.ppy.sh/wiki/en/Tournaments/POT/2022,,,,,,,has at least one structured source
SS 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/SS/2022,,https://osu.ppy.sh/wiki/en/Tournaments/SS/2022,,,,,,,has at least one structured source
TWC 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2022,,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2022,,,,,,,has at least one structured source
UCUP 2022,2022,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2022,,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2022,,,,,,,has at least one structured source
3WC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/3WC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/3WC/2021,,,,,,,has at least one structured source
4CWC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/4CWC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/4CWC/2021,,,,,,,has at least one structured source
ATT 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/ATT/2021,,https://osu.ppy.sh/wiki/en/Tournaments/ATT/2021,,,,,,,has at least one structured source
CIC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CIC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/CIC/2021,,,,,,,has at least one structured source
CWC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2021,,,,,,,has at least one structured source
ICC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2021,,,,,,,has at least one structured source
MCNC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/MCNC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/MCNC/2021,,,,,,,has at least one structured source
o!ET 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/o!ET/2021,,https://osu.ppy.sh/wiki/en/Tournaments/o!ET/2021,,,,,,,has at least one structured source
o!RT 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/o!RT/2021,,https://osu.ppy.sh/wiki/en/Tournaments/o!RT/2021,,,,,,,has at least one structured source
OIT 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2021,,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2021,,,,,,,has at least one structured source
OWC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2021,,,,,,,has at least one structured source
SS 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/SS/2021,,https://osu.ppy.sh/wiki/en/Tournaments/SS/2021,,,,,,,has at least one structured source
TWC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2021,,,,,,,has at least one structured source
UCUP 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2021,,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2021,,,,,,,has at least one structured source
YSC 2021,2021,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/YSC/2021,,https://osu.ppy.sh/wiki/en/Tournaments/YSC/2021,,,,,,,has at least one structured source
ATT 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/ATT/2020,,https://osu.ppy.sh/wiki/en/Tournaments/ATT/2020,,,,,,,has at least one structured source
CIC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CIC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/CIC/2020,,,,,,,has at least one structured source
CMC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CMC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/CMC/2020,,,,,,,has at least one structured source
CWC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2020,,,,,,,has at least one structured source
ICC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/ICC/2020,,,,,,,has at least one structured source
IDC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/IDC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/IDC/2020,,,,,,,has at least one structured source
MCNC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/MCNC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/MCNC/2020,,,,,,,has at least one structured source
Mirai 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/Mirai/2020,,https://osu.ppy.sh/wiki/en/Tournaments/Mirai/2020,,,,,,,has at least one structured source
o!mAC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/o!mAC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/o!mAC/2020,,,,,,,has at least one structured source
OIT 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2020,,https://osu.ppy.sh/wiki/en/Tournaments/OIT/2020,,,,,,,has at least one structured source
otst! 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/otst!/2020,,https://osu.ppy.sh/wiki/en/Tournaments/otst!/2020,,,,,,,has at least one structured source
OWC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/OWC/2020,,,,,,,has at least one structured source
RDOC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/RDOC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/RDOC/2020,,,,,,,has at least one structured source
SEAC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/SEAC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/SEAC/2020,,,,,,,has at least one structured source
SOL 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/SOL/2020,,https://osu.ppy.sh/wiki/en/Tournaments/SOL/2020,,,,,,,has at least one structured source
TSC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/TSC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/TSC/2020,,,,,,,has at least one structured source
TWC 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2020,,https://osu.ppy.sh/wiki/en/Tournaments/TWC/2020,,,,,,,has at least one structured source
UCUP 2020,2020,partial,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2020,,https://osu.ppy.sh/wiki/en/Tournaments/UCUP/2020,,,,,,,has at least one structured source
