tournament_name,year,data_quality,status,source,source_url,forum_url,wiki_url,spreadsheet_url,bracket_url,discord_url,rank_range,team_size,format,notes
"[STD] SPUNOUT SPUNOUT ""NORMALES"" TOURNAMENT (Regs Open 1k-25k BWS [DACH REGION])",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2176671,https://osu.ppy.sh/community/forums/topics/2176671,,https://docs.google.com/spreadsheets/d/1athIMOrwfeDNY73hmHhos_9ebNPR98owHIxpirGOdZY/edit?gid=2046484697,,https://discord.gg/ppy,,,,has at least one structured source
"[STD] Play-Osu.RU Extemely High Standards Tournament (1v1, Open Rank, RU-Speaking)",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2197945,https://osu.ppy.sh/community/forums/topics/2197945,,,,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
"[KR, STD] 듀오 컵: 한국 2026 | DUO CUP: KOREA 2026 [참가 신청 ~4/20 02:00]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2195574,https://osu.ppy.sh/community/forums/topics/2195574,,https://docs.google.com/spreadsheets/d/1tr1nNGhXZnl05T633nQ853VXDuatyK_8984qIcYTg68/edit?gid=0,,https://discord.gg/ppy,,,,has at least one structured source
[STD] European Draft Cup 2026 | #10+ BWS,2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198584,https://osu.ppy.sh/community/forums/topics/2198584,,https://docs.google.com/spreadsheets/d/1eU3sdblV3iVV4JSCmW74S1CkChZ0bTB6tlV6wyOVNRc/edit?gid=0,https://challonge.com/de/EDC2026,https://discord.gg/ppy,,,,"has two core sources among match links, spreadsheet, and bracket"
[1V1] [STD] KEL ONLINE INVITATIONAL,2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198792,https://osu.ppy.sh/community/forums/topics/2198792,,https://docs.google.com/spreadsheets/d/1bBZ_CVbg8dVK4iQKtmHYs6tP5lHRTIlgW5d0rxbtiBs/edit?usp=sharing,https://challonge.com/kelinvitational,https://discord.gg/ppy,,1,1v1,"has two core sources among match links, spreadsheet, and bracket"
[osu!Standard] (Open rank) Sweden Cup 2026 [Registrations open],2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198246,https://osu.ppy.sh/community/forums/topics/2198246,,https://docs.google.com/spreadsheets/d/1c1fN28YRti4dnTB0l0pYu1NfqWw5vEOnHgynTWaVccM/edit?usp=sharing,,https://discord.gg/ppy,,,,has at least one structured source
[STD] Australian States Cup 2026 (AU/NZ only) | 3v3 | Open Rank (Registrations Open!),2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2193923,https://osu.ppy.sh/community/forums/topics/2193923,,https://docs.google.com/spreadsheets/d/1MYHuHdQu59vFadIxhVWDxiRaIfLU5k_mEMYjpEbmvIg/edit?usp=sharing,,https://discord.gg/ppy,,3,3v3,has at least one structured source
[STD][1v1][85k - 999k][Reg Open] o!TA:N Season 1,2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198104,https://osu.ppy.sh/community/forums/topics/2198104,,https://docs.google.com/spreadsheets/d/1KD6dOjh0r7g8N6Mza95HsRZbVqCbfNqBF0vaYVyFaMo,,https://discord.gg/ppy,,1,1v1,has at least one structured source
[STD | 28k-ထ | 2v2 TS2] Gambling Gulag League 2 [STAFF/PLAYER REG OPEN],2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2176063,https://osu.ppy.sh/community/forums/topics/2176063,,https://docs.google.com/spreadsheets/d/1RGQ3ZwwnG6ZZiSNwXg7Ri0e89FlxtnYIQ5dzobRjSwg/edit?usp=sharing,https://challonge.com/ggl2026,https://discord.gg/ppy,,2,2v2,"has two core sources among match links, spreadsheet, and bracket"
[STD][Staff Regs OPEN // Player Regs CLOSED][75k-200k] Redshift Frequency [3v3 TS5],2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2190179,https://osu.ppy.sh/community/forums/topics/2190179,,https://docs.google.com/spreadsheets/d/1wonjpLDaFZcc0v2aVG1qf0klLOU-ZhFc0gacXSyz1s8/edit?gid=1581132496,,https://discord.gg/ppy,,3,3v3,has at least one structured source
[STD] Open Rank | Suiji | 4v4 | Kitsune Cup | [Habla Hispana Only] | [Regs Closed],2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2188468,https://osu.ppy.sh/community/forums/topics/2188468,,https://docs.google.com/spreadsheets/d/11GXw1VzXuPMdI-CsAtd69g27326O1MM-uad_l0pzamI/edit?usp=sharing,https://challonge.com/es/5nwwmcun,https://discord.gg/ppy,,4,4v4,"has two core sources among match links, spreadsheet, and bracket"
[STD] [DACH] Trinitas Proelium | Open Rank | 3vs3 (To6) [Staff Regs OPEN],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2180852,https://osu.ppy.sh/community/forums/topics/2180852,,,,https://discord.gg/ppy,,3,3v3,discovered but missing structured data links
"[STD] Kiwi's Stella Tournament | [TH ONLY], Open Rank, 1v1 TS1 | Regs Closed",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2194276,https://osu.ppy.sh/community/forums/topics/2194276,,https://docs.google.com/spreadsheets/d/1n20ZCFRqhe74T4KWPGEoVeLrsTZtQM8Ux31BeEQzutQ/edit?usp=sharing,,https://discord.gg/ppy,,1,1v1,has at least one structured source
[std] purl's extravaganza gala | open rank | sg/my/ph/id only [open],2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2189947,https://osu.ppy.sh/community/forums/topics/2189947,,https://docs.google.com/spreadsheets/d/1LmmhkHvVtr1aI6cgC8U3IvfIz4QvJBaqxzlcJSbO1to/edit?usp=sharing,https://challonge.com/purlseg,https://discord.gg/ppy,,,,"has two core sources among match links, spreadsheet, and bracket"
[STD] [$300 Prize Pool] South Asia Suiji Showdown | Open Rank | 2v2 TS3 | Regs CLOSED,2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2167077,https://osu.ppy.sh/community/forums/topics/2167077,,https://docs.google.com/spreadsheets/d/1jr7RcPnBeP0K2evHNGlTgqL7qb_MM33HZmcV6gNXHk0,,https://discord.gg/ppy,,2,2v2,has at least one structured source
"[STD] Osu! Indian Premier League 2026, [3v3] [Player Registration CLOSED!!]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2182820,https://osu.ppy.sh/community/forums/topics/2182820,,https://docs.google.com/spreadsheets/d/1Hn9hVtxY_5RGyQpR-N_oceioXqDScXOiH-9ME1yJvhk/edit?gid=0,,https://discord.gg/ppy,,3,3v3,has at least one structured source
[STD][LAN][1V1][OPEN RANK] KEL LAN Tournament 4!,2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2141738,https://osu.ppy.sh/community/forums/topics/2141738,,https://docs.google.com/spreadsheets/d/17YUODiQXblESi9mciJqn2deFu1TGFKP83k2tkx0W8Ug/edit?usp=sharing,,https://discord.gg/ppy,,1,1v1,has at least one structured source
"[STD] osu! Astana LAN Cup [1v1, LAN, Open Rank, Astana Only]",2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2188840,https://osu.ppy.sh/community/forums/topics/2188840,,https://docs.google.com/spreadsheets/d/1-nPjUaRTK6g0IB5idrZ444cZLlalbhjdRs2o1-gZ_7E/edit?gid=0,https://challonge.com/ru/6fbkpbsl,https://discord.gg/ppy,,1,1v1,"has two core sources among match links, spreadsheet, and bracket"
[STD] The Roundtable Open 2026 [LAN | Open Rank | Volunteers Registrations Open],2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183463,https://osu.ppy.sh/community/forums/topics/2183463,,https://docs.google.com/spreadsheets/d/1a2L__ZVhuSIZuBooTWsO-V6U5r2Fc81Im59l01v7_vI/edit?usp=sharing,https://challonge.com/TRT2026,https://discord.gg/ppy,,,,"has two core sources among match links, spreadsheet, and bracket"
[STD] 6 Digit Taiwanese Master Tournament 2026 [TW only | 1v1 Solo | 100k~999k] [Player Reg Open],2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2194466,https://osu.ppy.sh/community/forums/topics/2194466,,https://docs.google.com/spreadsheets/d/1wYdneAJZvERd8_YTcDo2jeL1gxGLLo4w-qf2AKaNCiU/edit?usp=sharing,,https://discord.gg/ppy,,1,1v1,has at least one structured source
"[STD] MSM3 Fast Cup (1v1, 3500pp - 6767pp) REGS CLOSED",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2193618,https://osu.ppy.sh/community/forums/topics/2193618,,https://docs.google.com/spreadsheets/d/1Y3msNCjZa3aTY9H-DljF7CGUv9s6AVkWyNLzGpOv5ZQ,,https://discord.gg/ppy,,1,1v1,has at least one structured source
"[STD][中文][1v1, 2k-5kpp] Dongguadongde's Friendship Cup 2026 [staff reg open]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2194242,https://osu.ppy.sh/community/forums/topics/2194242,,,,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
"The Oceanic Cup, by mrekk & Gala | osu!std 1v1, AU + NZ, | $2500+ AUD Prize Pool | Signups Closed",2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179025,https://osu.ppy.sh/community/forums/topics/2179025,,https://docs.google.com/spreadsheets/d/1Rdj_XA59URIuQIcxh5rCkEJxIjct7c8_r4VkUandAHg/edit?usp=sharing,https://challonge.com/osuocecup,https://discord.gg/ppy,,1,1v1,"has two core sources among match links, spreadsheet, and bracket"
[STD] LOL | LUXEMBOURG osu! LAN | OPEN RANK | 1v1 | PLAYER REGS ARE CLOSED,2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2185868,https://osu.ppy.sh/community/forums/topics/2185868,,https://docs.google.com/spreadsheets/d/1pSMQ8ZdwQfYCgn7a8pufniHEQA5X5sL8t1dycFoWYmU/edit?rm=minimal,https://challonge.com/LUXOSULAN,https://discord.gg/ppy,,1,1v1,"has two core sources among match links, spreadsheet, and bracket"
"[STD][REGS OPEN]Summer Osu! Cup 5: Reverse Draft[4v4,TS6][Open Rank]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2188048,https://osu.ppy.sh/community/forums/topics/2188048,,https://docs.google.com/spreadsheets/d/10gkJvMpu9GDcHsd-mhdxkGDJz9KvSe490HYZeB5vjG0/edit?gid=1466289043,,https://discord.gg/ppy,,4,4v4,has at least one structured source
[STD][LAN] Ohio LAN Tournament | Open Rank |,2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2190777,https://osu.ppy.sh/community/forums/topics/2190777,,https://docs.google.com/spreadsheets/d/1bmXLg6q1WD11dOaUhEe2wRxOeQAPwWPuQt7nbRFHon4/edit?gid=0,,https://discord.gg/ppy,,,,has at least one structured source
[STD] Makita Powertools Cup [99k - 200k] [team regs CLOSED],2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2181655,https://osu.ppy.sh/community/forums/topics/2181655,,https://docs.google.com/spreadsheets/d/1_ZmMzZ57XGw0Nfx1GCzmGin8VvbFua3AvGxFgRl5jdQ/edit?usp=sharing,,https://discord.gg/ppy,,,,has at least one structured source
"[STD] DarkCup V3 (12.500-2,500) [3vs3] [TS5] [REGS : Closed] [Staff : Open]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2186626,https://osu.ppy.sh/community/forums/topics/2186626,,https://docs.google.com/spreadsheets/d/1bYWkvi5zBYZ1C20Rq6DuoytNQulF3DzY8aWdXQkg7lc/edit?gid=135890033,,https://discord.gg/ppy,,3,3v3,has at least one structured source
"[STD] Zixx's Aspire Tournament 2 [2v2, TS4, 70k-300k] [PLAYER REGS CLOSED]",2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2184144,https://osu.ppy.sh/community/forums/topics/2184144,,https://docs.google.com/spreadsheets/d/155Xt7mbq3YO7nKohWUvugkgv6jIJ1LlaZQ5hBA3oq-w/edit?usp=sharing,https://challonge.com/de/zixxsaspiretournament2,https://discord.gg/ppy,,2,2v2,"has two core sources among match links, spreadsheet, and bracket"
"[STD] XTALotl's Skillcap Showdown [2v2 TS6 - 300-20,000 NO BWS] [Regs closed]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2186485,https://osu.ppy.sh/community/forums/topics/2186485,,https://docs.google.com/spreadsheets/d/1vZo5IS-3Alfm0MweShgYeuY3sWu706R92BASJkjB26M/edit?usp=sharing,,https://discord.gg/ppy,,2,2v2,has at least one structured source
[STD] Portuguese Duos Showdown | 2v2 | PT Only | 5k+ Duo Avg,2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2189591,https://osu.ppy.sh/community/forums/topics/2189591,,https://docs.google.com/spreadsheets/d/1Qy7Xx6rSi6A4pG46iOgzcsSnf_W1IhDK_U1YG3jp8eE/edit?usp=sharing,https://challonge.com/pt/osupds,https://discord.gg/ppy,,2,2v2,"has two core sources among match links, spreadsheet, and bracket"
"[STD] VITYA Cup: EXPERIMENTS [Russian Speaking Only, Open Rank]",2026,partial,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183934,https://osu.ppy.sh/community/forums/topics/2183934,,https://docs.google.com/spreadsheets/d/1mGOheFC2iHcJqLKDIs3EHpB6fsmFBUwqFtp78O_7Igo/edit?usp=sharing,,https://discord.gg/ppy,,,,has at least one structured source
"[o!STD, 1v1, Scorev2][20k-90k][VN] Tâm Huyết Tournament [Staff regs open][Players regs CLOSED]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/1114885,https://osu.ppy.sh/community/forums/topics/1114885,,,,,,1,1v1,discovered but missing structured data links
[STD] Spring Flower Scramble: Azalea [Canadian Only] | REGS OPEN | Open Rank | Suiji Style | 4v4,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2187213,https://osu.ppy.sh/community/forums/topics/2187213,,,,,,4,4v4,discovered but missing structured data links
"[STD] [Regs closed, Open Rank, 2v2 TS2] Mavo's Blitz Brawl X",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2182745,https://osu.ppy.sh/community/forums/topics/2182745,,,,,,2,2v2,discovered but missing structured data links
[STD | BR ONLY] Kuruwumi Cup: OPEN 3 | 1v1 (REGS OPEN),2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2185828,https://osu.ppy.sh/community/forums/topics/2185828,,,,,,1,1v1,discovered but missing structured data links
"[STD] [DACH] LDSS | Laikas Deutsche Suijischaft [3v3, ts6] | 15k-150k [Staff / Player Regs OPEN]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173384,https://osu.ppy.sh/community/forums/topics/2173384,,,,,,3,3v3,discovered but missing structured data links
[STD] [SEA] Maimai-Chuni Showdown (MCS) [3v3] #500-#99999 [REGS CLOSED],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2184412,https://osu.ppy.sh/community/forums/topics/2184412,,,,,,3,3v3,discovered but missing structured data links
[STD] Hedge Hop Madness: Shadow Market Heist | Russian-speaking Auction Tournament | 4v4 | Open Rank,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2177134,https://osu.ppy.sh/community/forums/topics/2177134,,,,,,4,4v4,discovered but missing structured data links
[CAT] Coca Anniversary Tournament 2v2 TO4,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179207,https://osu.ppy.sh/community/forums/topics/2179207,,,,,,2,2v2,discovered but missing structured data links
[STD 1V1 | 950 - 10k NO BWS | USA ONLY] Totally Not Scouting 4WC Tournament,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183863,https://osu.ppy.sh/community/forums/topics/2183863,,,,,,1,1v1,discovered but missing structured data links
[STD] Romanian Stars Cup | 2v2 TS2 | OPEN RANK [Team Regs Closed],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183483,https://osu.ppy.sh/community/forums/topics/2183483,,,,,,2,2v2,discovered but missing structured data links
"REGS CLOSED! | [STD] Nightcore Cup [2v2 TS3 10,000 - 99,999 BWS]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173714,https://osu.ppy.sh/community/forums/topics/2173714,,,,,,2,2v2,discovered but missing structured data links
[STD] Black's Latam Cup 2026 | LATAM only | 2v2 TS3 [REG OPEN],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2180947,https://osu.ppy.sh/community/forums/topics/2180947,,,,,,2,2v2,discovered but missing structured data links
"[std] Pablinii Cup | 1v1 | PL-ONLY | 50,000-200,000 | BWS",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2181918,https://osu.ppy.sh/community/forums/topics/2181918,,,,,,1,1v1,discovered but missing structured data links
[STD][ITA ONLY]osu! Italian Cup 9[OPEN RANK][1v1],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179222,https://osu.ppy.sh/community/forums/topics/2179222,,,,,,1,1v1,discovered but missing structured data links
[STD 2v2] SuperCup Tournament [JP only | Open Rank],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2181884,https://osu.ppy.sh/community/forums/topics/2181884,,,,,,2,2v2,discovered but missing structured data links
"[STD] Snail's Banned Format 2 | 2,424 - 99,999 BWS, 3v3 TS5 | Team Reg Open",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2174094,https://osu.ppy.sh/community/forums/topics/2174094,,,,,,3,3v3,discovered but missing structured data links
[STD | 2V2 TS4 Paired Duos] Sweetheart Showdown 2 | 1k-30k | Player Regs Open | Staff Regs Open,2026,high,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2178457,https://osu.ppy.sh/community/forums/topics/2178457,,https://docs.google.com/spreadsheets/d/1Z8tlTAYPrr37JTLcJU-oMZKYc8bHoICwOgAZnZ_MpiY/edit?gid=990700624,https://challonge.com/es/SweetheartShowdown2,https://discord.gg/ppy,,2,2v2,"has two core sources among match links, spreadsheet, and bracket"
"[STD][Open Rank, VN Flag Only][2v2, Teams of 4] Shion's Poverty Auction Cup | Completed",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2180139,https://osu.ppy.sh/community/forums/topics/2180139,,,,,,2,2v2,discovered but missing structured data links
[STD] Lela’s Tech Cup 3 | Open Rank | 2v2 TS3 [REG CLOSED],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179445,https://osu.ppy.sh/community/forums/topics/2179445,,,,,,2,2v2,discovered but missing structured data links
[std] Battle of the Box 2026: Waifu Cup [1 - ∞] [2v2; To3-4] [Registrations Open],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2178368,https://osu.ppy.sh/community/forums/topics/2178368,,,,,,2,2v2,discovered but missing structured data links
