tournament_name,year,data_quality,status,source,source_url,forum_url,wiki_url,spreadsheet_url,bracket_url,discord_url,rank_range,team_size,format,notes
[std] osu! Argentina LAN Tournament 2026 | 1v1 | Open Rank,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2171481,https://osu.ppy.sh/community/forums/topics/2171481,,,,,,1,1v1,discovered but missing structured data links
"[STD] osu! Astana LAN Cup [1v1, LAN, Open Rank, Astana Only]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2188840,https://osu.ppy.sh/community/forums/topics/2188840,,,,,,1,1v1,discovered but missing structured data links
[STD] osu! Nashe Cup III | Open Rank | 4v4 Draft,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/1965851,https://osu.ppy.sh/community/forums/topics/1965851,,,,,,4,4v4,discovered but missing structured data links
"[STD] Play-Osu.RU Extemely High Standards Tournament (1v1, Open Rank, RU-Speaking)",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2197945,https://osu.ppy.sh/community/forums/topics/2197945,,,,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
[STD] Romanian Stars Cup | 2v2 TS2 | OPEN RANK [Team Regs Closed],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183483,https://osu.ppy.sh/community/forums/topics/2183483,,,,,,2,2v2,discovered but missing structured data links
[STD] Spring Flower Scramble: Azalea [Canadian Only] | REGS OPEN | Open Rank | Suiji Style | 4v4,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2187213,https://osu.ppy.sh/community/forums/topics/2187213,,,,,,4,4v4,discovered but missing structured data links
[STD][1v1] Spanish Showdown 2026 [ESP Only][Open Rank],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2176155,https://osu.ppy.sh/community/forums/topics/2176155,,,,,,1,1v1,discovered but missing structured data links
[STD][ITA ONLY]osu! Italian Cup 9[OPEN RANK][1v1],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179222,https://osu.ppy.sh/community/forums/topics/2179222,,,,,,1,1v1,discovered but missing structured data links
[STD][LAN][1V1][OPEN RANK] KEL LAN Tournament 4!,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2141738,https://osu.ppy.sh/community/forums/topics/2141738,,,,,,1,1v1,discovered but missing structured data links
"[STD][Open Rank, VN Flag Only][2v2, Teams of 4] Shion's Poverty Auction Cup | Completed",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2180139,https://osu.ppy.sh/community/forums/topics/2180139,,,,,,2,2v2,discovered but missing structured data links
"[STD][REGS OPEN]Summer Osu! Cup 5: Reverse Draft[4v4,TS6][Open Rank]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2188048,https://osu.ppy.sh/community/forums/topics/2188048,,,,,,4,4v4,discovered but missing structured data links
"miinr's rented tournament 3 | Open Rank, 1v1 TS1 | Regs Open",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2161557,https://osu.ppy.sh/community/forums/topics/2161557,,,,,,1,1v1,discovered but missing structured data links
std! Gothic Cup IV - (PL ONLY) [3v3] {Open Rank} -Open Regs-,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2175672,https://osu.ppy.sh/community/forums/topics/2175672,,,,,,3,3v3,discovered but missing structured data links
장인: The Mod Master | Open Rank | 1v1 TS3 | East Asian Suiji,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2172447,https://osu.ppy.sh/community/forums/topics/2172447,,,,,,1,1v1,discovered but missing structured data links
"[STD o!m4k, OPEN RANK, California LAN] moosu! Winter 2026 [REGS CLOSED]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2162272,https://osu.ppy.sh/community/forums/topics/2162272,,,,,,,,discovered but missing structured data links
[std] purl's extravaganza gala | open rank | sg/my/ph/id only [open],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2189947,https://osu.ppy.sh/community/forums/topics/2189947,,,,,,,,discovered but missing structured data links
[STD] The Roundtable Open 2026 [LAN | Open Rank | Volunteers Registrations Open],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183463,https://osu.ppy.sh/community/forums/topics/2183463,,,,,,,,discovered but missing structured data links
"[STD] VITYA Cup: EXPERIMENTS [Russian Speaking Only, Open Rank]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183934,https://osu.ppy.sh/community/forums/topics/2183934,,,,,,,,discovered but missing structured data links
[STD][LAN] Ohio LAN Tournament | Open Rank |,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2190777,https://osu.ppy.sh/community/forums/topics/2190777,,,,,,,,discovered but missing structured data links
[1V1] [STD] KEL ONLINE INVITATIONAL,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198792,https://osu.ppy.sh/community/forums/topics/2198792,,https://docs.google.com/spreadsheets/d/1bBZ_CVbg8dVK4iQKtmHYs6tP5lHRTIlgW5d0rxbtiBs/edit?usp=sharing,https://challonge.com/kelinvitational,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
[STD | 28k-ထ | 2v2 TS2] Gambling Gulag League 2 [STAFF/PLAYER REG OPEN],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2176063,https://osu.ppy.sh/community/forums/topics/2176063,,https://docs.google.com/spreadsheets/d/1RGQ3ZwwnG6ZZiSNwXg7Ri0e89FlxtnYIQ5dzobRjSwg/edit?usp=sharing,https://challonge.com/ggl2026,https://discord.gg/ppy,,2,2v2,discovered but missing structured data links
[STD 1v1] Letni Obóz Èze [1k+ PL ONLY] [REGS OPEN],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2198834,https://osu.ppy.sh/community/forums/topics/2198834,,https://docs.google.com/spreadsheets/d/10qQrH2iVQSdiTyEx0bgiSlvErPUCgMuRs4ujrpKy9_g/edit?gid=0,,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
[STD 1v1] South Africa osu! Tournament 7 [REG Closed] (Sponsored by ACGL),2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2161070,https://osu.ppy.sh/community/forums/topics/2161070,,https://docs.google.com/spreadsheets/d/1OWXy2YTx5fd2xNXvaYUPOyYbe0h9bEQi83-38ZIf2VQ/edit?usp=sharing,,https://discord.gg/ppy,,1,1v1,discovered but missing structured data links
"[STD] The Grand Orchestra | 3v3 Ts6 | #1.000 - #99.000 BWS | Team, FA & Staff Regs Open!",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2197109,https://osu.ppy.sh/community/forums/topics/2197109,,https://docs.google.com/spreadsheets/d/1l4iMj8YzzdsA1CD558PQi39mu4iU-jAFjr_498uMgSs/edit?usp=sharing,,https://discord.gg/ppy,,3,3v3,discovered but missing structured data links
[STD][Staff Regs OPEN // Player Regs CLOSED][75k-200k] Redshift Frequency [3v3 TS5],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2190179,https://osu.ppy.sh/community/forums/topics/2190179,,https://docs.google.com/spreadsheets/d/1wonjpLDaFZcc0v2aVG1qf0klLOU-ZhFc0gacXSyz1s8/edit?gid=1581132496,,https://discord.gg/ppy,,3,3v3,discovered but missing structured data links
[CAT] Coca Anniversary Tournament 2v2 TO4,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179207,https://osu.ppy.sh/community/forums/topics/2179207,,,,,,2,2v2,discovered but missing structured data links
"[FR][Inscriptions] 5 Digits French Cup 2026 (Draft, 4v4, To6, No BWS)",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2200826,https://osu.ppy.sh/community/forums/topics/2200826,,,,,,4,4v4,discovered but missing structured data links
"[o!STD, 1v1, Scorev2][20k-90k][VN] Tâm Huyết Tournament [Staff regs open][Players regs CLOSED]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/1114885,https://osu.ppy.sh/community/forums/topics/1114885,,,,,,1,1v1,discovered but missing structured data links
[o!std] dizzytournaments tournament 2 [3v3] [1-∞] [BR] [Screening],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2170625,https://osu.ppy.sh/community/forums/topics/2170625,,,,,,3,3v3,discovered but missing structured data links
"[o!STD] FATAL METAL TOURNAMENT; the withered spring | 1v1 | #2-#20,000 BWS [concluded]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173925,https://osu.ppy.sh/community/forums/topics/2173925,,,,,,1,1v1,discovered but missing structured data links
[STD 1V1 | 950 - 10k NO BWS | USA ONLY] Totally Not Scouting 4WC Tournament,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2183863,https://osu.ppy.sh/community/forums/topics/2183863,,,,,,1,1v1,discovered but missing structured data links
[STD 1v1] [Solo Mexico] 5d Mexico Tournament (10k-99k) {REGS ABIERTAS},2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/1827303,https://osu.ppy.sh/community/forums/topics/1827303,,,,,,1,1v1,discovered but missing structured data links
[STD | 2V2 TS4 Paired Duos] Sweetheart Showdown 2 | 1k-30k | Player Regs Open | Staff Regs Open,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2178457,https://osu.ppy.sh/community/forums/topics/2178457,,,,,,2,2v2,discovered but missing structured data links
[STD | BR ONLY] Kuruwumi Cup: OPEN 3 | 1v1 (REGS OPEN),2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2185828,https://osu.ppy.sh/community/forums/topics/2185828,,,,,,1,1v1,discovered but missing structured data links
[STD] [3v3 | 中文 | 125k - 300k | Reg Open! ] OCNT 2026 Winter,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2165182,https://osu.ppy.sh/community/forums/topics/2165182,,,,,,3,3v3,discovered but missing structured data links
"[STD] [Chinese/中文] Summer Dew Cup [4v4 Draft, TS8] [#4,000 - ∞]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2200164,https://osu.ppy.sh/community/forums/topics/2200164,,,,https://discord.gg/ppy,,4,4v4,discovered but missing structured data links
"[STD] [DACH] LDSS | Laikas Deutsche Suijischaft [3v3, ts6] | 15k-150k [Staff / Player Regs OPEN]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173384,https://osu.ppy.sh/community/forums/topics/2173384,,,,,,3,3v3,discovered but missing structured data links
[STD] [SEA] Maimai-Chuni Showdown (MCS) [3v3] #500-#99999 [REGS CLOSED],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2184412,https://osu.ppy.sh/community/forums/topics/2184412,,,,,,3,3v3,discovered but missing structured data links
[STD] [VN Only] Low Quality Cup 2 [1v1 | 5k - 50k] [Player Reg Open],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2171539,https://osu.ppy.sh/community/forums/topics/2171539,,,,,,1,1v1,discovered but missing structured data links
"[STD] Americas Draft Showdown 2026 | 4v4 | NA/SA Only | #1 - 20,000 BWS | Regs Closed",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2171477,https://osu.ppy.sh/community/forums/topics/2171477,,,,,,4,4v4,discovered but missing structured data links
[std] Battle of the Box 2026: Waifu Cup [1 - ∞] [2v2; To3-4] [Registrations Open],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2178368,https://osu.ppy.sh/community/forums/topics/2178368,,,,,,2,2v2,discovered but missing structured data links
[STD] Black's Latam Cup 2026 | LATAM only | 2v2 TS3 [REG OPEN],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2180947,https://osu.ppy.sh/community/forums/topics/2180947,,,,,,2,2v2,discovered but missing structured data links
[STD] DACH Showdown | 1k+ 1v1,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173448,https://osu.ppy.sh/community/forums/topics/2173448,,,,,,1,1v1,discovered but missing structured data links
"[STD] DarkCup V3 (12.500-2,500) [3vs3] [TS5] [REGS : Closed] [Staff : Open]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2186626,https://osu.ppy.sh/community/forums/topics/2186626,,,,,,3,3v3,discovered but missing structured data links
[STD] FISH CUP [2v2 TS3 10k-99k] Registrations CLOSED!,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2170537,https://osu.ppy.sh/community/forums/topics/2170537,,,,,,2,2v2,discovered but missing structured data links
"[std] Hippo Cup 9 | 4v4 | 300 - 30,000 [no BWS] | scorev1 | CATBALL win!",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2166961,https://osu.ppy.sh/community/forums/topics/2166961,,,,,,4,4v4,discovered but missing structured data links
"[STD] MSM3 Fast Cup (1v1, 3500pp - 6767pp) REGS CLOSED",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2193618,https://osu.ppy.sh/community/forums/topics/2193618,,,,,,1,1v1,discovered but missing structured data links
[STD] osu! Belgium (or Belux idk) Team Tournament 2026 | BeLux | 2v2 ts2 [Regs Open !!!],2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2200859,https://osu.ppy.sh/community/forums/topics/2200859,,,,https://discord.gg/ppy,,2,2v2,discovered but missing structured data links
"[STD] Osu! Indian Premier League 2026, [3v3] [Player Registration CLOSED!!]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2182820,https://osu.ppy.sh/community/forums/topics/2182820,,,,,,3,3v3,discovered but missing structured data links
"[std] Pablinii Cup | 1v1 | PL-ONLY | 50,000-200,000 | BWS",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2181918,https://osu.ppy.sh/community/forums/topics/2181918,,,,,,1,1v1,discovered but missing structured data links
[STD] Portuguese Duos Showdown | 2v2 | PT Only | 5k+ Duo Avg,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2189591,https://osu.ppy.sh/community/forums/topics/2189591,,,,,,2,2v2,discovered but missing structured data links
"[STD] Snail's Banned Format 2 | 2,424 - 99,999 BWS, 3v3 TS5 | Team Reg Open",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2174094,https://osu.ppy.sh/community/forums/topics/2174094,,,,,,3,3v3,discovered but missing structured data links
"[STD] Usseewa CUP 2 | 2v2 | 1 - 100,000 | [BR-Only] | [Player Regs Open]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2164789,https://osu.ppy.sh/community/forums/topics/2164789,,,,,,2,2v2,discovered but missing structured data links
[STD] Visual Novel Showdown [2v2 TS4 | 60k-Infinity] (Player Registrations Closed!),2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2158171,https://osu.ppy.sh/community/forums/topics/2158171,,,,,,2,2v2,discovered but missing structured data links
"[STD] XTALotl's Skillcap Showdown [2v2 TS6 - 300-20,000 NO BWS] [Regs closed]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2186485,https://osu.ppy.sh/community/forums/topics/2186485,,,,,,2,2v2,discovered but missing structured data links
"[STD] Zixx's Aspire Tournament 2 [2v2, TS4, 70k-300k] [PLAYER REGS CLOSED]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2184144,https://osu.ppy.sh/community/forums/topics/2184144,,,,,,2,2v2,discovered but missing structured data links
[STD][10k+][1v1] SmiLe's Bonus Tournament,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2176360,https://osu.ppy.sh/community/forums/topics/2176360,,,,,,1,1v1,discovered but missing structured data links
"[STD][中文][1v1, 2k-5kpp] Dongguadongde's Friendship Cup 2026 [staff reg open]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2194242,https://osu.ppy.sh/community/forums/topics/2194242,,,,,,1,1v1,discovered but missing structured data links
osu!UBC Winter Series'26 | 1V1 | British Columbia Only | Signups Open!,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2175985,https://osu.ppy.sh/community/forums/topics/2175985,,,,,,1,1v1,discovered but missing structured data links
"REGS CLOSED! | [STD] Nightcore Cup [2v2 TS3 10,000 - 99,999 BWS]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2173714,https://osu.ppy.sh/community/forums/topics/2173714,,,,,,2,2v2,discovered but missing structured data links
"Saintt 5's Tournament 10,000 - 99,999 , 4v4 TS4 - 6 | Team Reg Open [IDN ONLY]",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2178016,https://osu.ppy.sh/community/forums/topics/2178016,,,,,,4,4v4,discovered but missing structured data links
Sink Summer Tournament (SST) | 10k - 200k ETX + BWS | 4v4 TS8 Tiered Teams | STAFF REGS OPEN,2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2186925,https://osu.ppy.sh/community/forums/topics/2186925,,,,,,4,4v4,discovered but missing structured data links
"The Oceanic Cup, by mrekk & Gala | osu!std 1v1, AU + NZ, | $2500+ AUD Prize Pool | Signups Closed",2026,low,discovered,forum_55,https://osu.ppy.sh/community/forums/topics/2179025,https://osu.ppy.sh/community/forums/topics/2179025,,,,,,1,1v1,discovered but missing structured data links
3WC 2025,2025,verified,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/3WC/2025,,https://osu.ppy.sh/wiki/en/Tournaments/3WC/2025,https://docs.google.com/spreadsheets/d/1XtERK64vr63pvl7yjvTGbw4P-Gz3zJaqTaDnX1Rilf8,https://challonge.com/3WC2025,https://discord.gg/ppy,,3,3v3,"has match, spreadsheet, and bracket links"
4WC 2025,2025,verified,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/4WC/2025,,https://osu.ppy.sh/wiki/en/Tournaments/4WC/2025,https://docs.google.com/spreadsheets/d/1_DWIlcFu985vNeNzSspWqjeJHva0X04fSNZA_2B0YPA,https://challonge.com/4WC2025,https://discord.gg/ppy,,4,4v4,"has match, spreadsheet, and bracket links"
CWC 2025,2025,verified,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2025,,https://osu.ppy.sh/wiki/en/Tournaments/CWC/2025,https://docs.google.com/spreadsheets/d/1UXiSC0CNgA-Uz-fnhgp2eSh85SDR055z606d9zeOzPo,https://challonge.com/CWC2025,https://discord.gg/ppy,,,,"has match, spreadsheet, and bracket links"
FDC 2025,2025,verified,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/FDC/2025,,https://osu.ppy.sh/wiki/en/Tournaments/FDC/2025,https://docs.google.com/spreadsheets/d/1cxQhtzad4zdV6etgEOMr5YopK6ZYdEt7WS8to_A40gY/edit?usp=sharing,https://challonge.com/fdc2025,https://discord.gg/ppy,,2,2v2,"has match, spreadsheet, and bracket links"
LGA 2025,2025,verified,discovered,osu_wiki,https://osu.ppy.sh/wiki/en/Tournaments/LGA/2025,,https://osu.ppy.sh/wiki/en/Tournaments/LGA/2025,https://docs.google.com/spreadsheets/d/136cY3PUT6fyS3gfmr9-UZjk9wxgjD9D_BYT89kVhO98,https://challonge.com/LGA2025,https://discord.gg/ppy,,,,"has match, spreadsheet, and bracket links"
