#REF!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,#45,RU:,,gamer228666,0.956,8 / 16,6 / 11,"467,570",96.71%,,NM2,A,"844,362",,,,,
,,★,#46,NZ:,,5aiyku,0.951,16 / 19,11 / 11,"401,748",97.12%,,FM1,A,"515,333",,,,,
,,,#47,CN:,,Ledeau_Fox,0.946,5 / 9,5 / 11,"483,508",94.26%,,DT3,B,"764,263",,,,,
,,,#48,PL:,,Kosiarek,0.933,3 / 7,3 / 11,"427,247",97.93%,,HR1,A,"449,909",,,,,
,,★,#49,CA:,,Wanderio,0.916,5 / 7,5 / 11,"354,253",96.82%,,NM4,A,"384,894",,,,,
,,,#50,DE:,,Fleh,0.915,10 / 18,6 / 11,"505,072",96.11%,,DT1,A,"760,248",,,,,
,,,#51,KR:,,Chipori,0.908,3 / 14,2 / 11,"628,022",97.20%,,FM1,S,"979,814",,,,,
,,,#52,KR:,,Suyong_,0.906,4 / 14,3 / 11,"547,362",96.69%,,DT3,S,"865,232",,,,,
,,,#53,PL:,,hav,0.898,1 / 7,1 / 11,"562,722",98.94%,,NM5,A,"562,722",,,,,
,,,#54,RU:,,BJIADOC,0.891,7 / 16,4 / 11,"418,459",97.07%,,NM1,A,"477,857",,,,,
,,,#55,DE:,,Tim Kackner,0.877,9 / 18,6 / 11,"450,584",96.36%,,DT1,S,"990,827",,,,,
,,,#56,KR:,,Nopekjk,0.871,5 / 14,4 / 11,"412,459",96.90%,,HD1,A,"471,020",,,,,
,,,#57,GB:,,Mahmood,0.867,4 / 9,4 / 11,"409,409",95.27%,,NM1,A,"626,880",,,,,
,,,#58,DE:,,okinamo,0.866,5 / 18,3 / 11,"578,529",97.25%,,FM2, S ,"914,042",,,,,
,,,#59,CL:,,siiphs,0.852,3 / 8,3 / 11,"441,280",98.32%,,NM1,A,"488,806",,,,,
,,,#60,CA:,,nujabes,0.819,3 / 7,3 / 11,"447,225",95.37%,,DT1,A,"549,215",,,,,
,,,#61,GB:,,lystia,0.813,3 / 9,3 / 11,"392,213",95.87%,,NM3,A,"422,233",,,,,
,,,#62,CL:,,Hanayume,0.810,5 / 8,5 / 11,"342,399",95.83%,,HR2,A,"416,527",,,,,
,,,#63,NO:,,antonyw,0.807,2 / 7,2 / 11,"398,177",94.74%,,HD3,A,"492,769",,,,,
,,,#64,PL:,,szedis,0.786,1 / 7,1 / 11,"595,959",95.98%,,DT2,A,"595,959",,,,,
,,,#65,DE:,,ZeitFrost,0.770,9 / 18,5 / 11,"357,562",95.75%,,NM4,A,"470,119",,,,,
,,,#66,US:,,[C],0.767,1 / 6,1 / 11,"535,380",98.23%,,HD2,A,"535,380",,,,,
,,,#67,AU:,,Xaver,0.757,2 / 6,2 / 11,"434,555",96.75%,,FM1,A,"514,172",,,,,
,,,#68,CL:,,xXChokgamerXx,0.751,5 / 8,5 / 11,"358,065",96.04%,,DT3,A,"406,882",,,,,
,,,#69,NZ:,,HaSappy,0.739,3 / 19,2 / 11,"781,457",93.08%,,DT3,A,"792,538",,,,,
,,,#70,PL:,,Rafis,0.722,2 / 7,2 / 11,"473,468",97.14%,,DT2,A,"544,955",,,,,
,,,#71,KR:,,MYKEYBOARD,0.719,3 / 14,2 / 11,"424,543",96.88%,,HR2,A,"436,740",,,,,
,,,#72,AU:,,palr,0.707,2 / 6,2 / 11,"381,610",97.18%,,HD2,A,"395,879",,,,,
,,,#73,CL:,,Gonzah,0.702,3 / 8,3 / 11,"429,166",96.81%,,DT3,A,"555,183",,,,,
,,,#74,RU:,,Skrowell,0.702,4 / 16,3 / 11,"407,892",96.88%,,FM3,A,"490,044",,,,,
,,,#75,GB:,,MALTESER,0.682,3 / 9,3 / 11,"399,487",95.92%,,DT1,A,"586,411",,,,,
,,,#76,DE:,,aimbotcone,0.677,5 / 18,3 / 11,"469,744",95.66%,,DT3,S,"803,606",,,,,
,,,#77,RU:,,maxim,0.665,1 / 16,1 / 11,"548,182",97.78%,,DT2,A,"548,182",,,,,
,,,#78,CN:,,pr1mary,0.649,2 / 9,2 / 11,"641,769",96.11%,,FM2,S,"859,299",,,,,
,,,#79,NO:,,YokesPai,0.628,3 / 7,3 / 11,"269,146",91.63%,,HD1,A,"288,675",,,,,
,,,#80,CA:,,PinkEyeFan2013,0.591,2 / 7,2 / 11,"407,113",96.70%,,DT1,A,"532,910",,,,,
,,,#81,CA:,,steamhappy,0.582,1 / 7,1 / 11,"364,891",97.01%,,NM5,A,"364,891",,,,,
,,,#82,AU:,,SUPERI0R,0.539,1 / 6,1 / 11,"396,661",96.92%,,DT2,A,"396,661",,,,,
,,,#83,CN:,,z980838928,0.528,3 / 9,3 / 11,"360,789",92.39%,,HR2,A,"369,689",,,,,
,,,#84,CA:,,SparklyFairy200,0.528,1 / 7,1 / 11,"400,418",94.28%,,DT2,A,"400,418",,,,,
,,,#85,RU:,,Hober38,0.503,1 / 16,1 / 11,"414,772",90.94%,,DT2,B,"414,772",,,,,
,,,#86,CL:,,NO37,0.483,1 / 8,1 / 11,"323,419",95.33%,,FM4,A,"323,419",,,,,
,,,#87,CN:,,Moonlit111,0.468,1 / 9,1 / 11,"384,220",97.95%,,NM4,A,"384,220",,,,,
,,,#88,NO:,,HUNDUR,0.435,1 / 7,1 / 11,"350,895",93.05%,,DT3,A,"350,895",,,,,
,,,#89,NO:,,FRODO,0.369,1 / 7,1 / 11,"231,292",92.78%,,NM5,A,"231,292",,,,,
,,,#90,CN:,,lolol234,0.327,1 / 9,1 / 11,"262,996",92.26%,,NM3,B,"262,996",,,,,
