username,elitebotix_score,skill_issue_score,bancho_score,lazer_score,recent_tournament_form,consistency_score,reliability_multiplier,activity_multiplier,final_power_score,provisional,base_power_score,tournaments_played_last_12m,days_since_last_event,explanation,debug
Hana buys milk,,,43.81,,38.4,96.21,0.8688,0.9439,39.75,True,48.47,1,148.0,"Hana buys milk scores 39.75 with consistency score 96.2, bancho score 43.8, recent tournament form 38.4; reliability 0.869, activity 0.944, provisional",{}
marbl,,,38.42,,38.99,95.86,0.8875,0.942,39.69,True,47.47,2,156.0,"marbl scores 39.69 with consistency score 95.9, recent tournament form 39.0, bancho score 38.4; reliability 0.887, activity 0.942, provisional",{}
z980838928,,,36.04,,41.17,83.42,0.9062,0.9439,39.63,False,46.33,3,148.0,"z980838928 scores 39.63 with consistency score 83.4, recent tournament form 41.2, bancho score 36.0; reliability 0.906, activity 0.944",{}
PotJohn Nutella,,,37.97,,43.16,80.26,0.8875,0.9393,39.62,True,47.52,2,168.0,"PotJohn Nutella scores 39.62 with consistency score 80.3, recent tournament form 43.2, bancho score 38.0; reliability 0.887, activity 0.939, provisional",{}
Mastasz,,,54.42,,56.48,25.0,0.85,0.9097,39.6,True,51.21,0,420.0,"Mastasz scores 39.60 with recent tournament form 56.5, bancho score 54.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
gamer228666,,,58.71,,49.65,25.0,0.8688,0.9442,39.47,True,48.11,1,147.0,"gamer228666 scores 39.47 with bancho score 58.7, recent tournament form 49.6, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
ZeitFrost,,,37.92,,42.53,79.0,0.8875,0.9457,39.4,True,46.94,2,141.0,"ZeitFrost scores 39.40 with consistency score 79.0, recent tournament form 42.5, bancho score 37.9; reliability 0.887, activity 0.946, provisional",{}
Akuma no Tenshi,,,53.43,,51.77,25.0,0.8688,0.9423,39.39,True,48.12,1,155.0,"Akuma no Tenshi scores 39.39 with bancho score 53.4, recent tournament form 51.8, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
3uma,,,35.85,,40.61,91.48,0.8875,0.9409,39.38,True,47.16,2,161.0,"3uma scores 39.38 with consistency score 91.5, recent tournament form 40.6, bancho score 35.8; reliability 0.887, activity 0.941, provisional",{}
Suzuha,,,36.95,,44.6,81.11,0.8875,0.9187,39.36,True,48.28,2,302.0,"Suzuha scores 39.36 with consistency score 81.1, recent tournament form 44.6, bancho score 37.0; reliability 0.887, activity 0.919, provisional",{}
Tofy,,,49.92,,33.25,97.9,0.8875,0.9409,39.32,True,47.09,2,161.0,"Tofy scores 39.32 with consistency score 97.9, bancho score 49.9, recent tournament form 33.2; reliability 0.887, activity 0.941, provisional",{}
AlexBelea,,,34.63,,38.71,99.69,0.8875,0.9423,39.27,True,46.96,2,155.0,"AlexBelea scores 39.27 with consistency score 99.7, recent tournament form 38.7, bancho score 34.6; reliability 0.887, activity 0.942, provisional",{}
skia1,,,38.73,,39.58,88.8,0.8875,0.9439,39.23,True,46.83,2,148.0,"skia1 scores 39.23 with consistency score 88.8, recent tournament form 39.6, bancho score 38.7; reliability 0.887, activity 0.944, provisional",{}
Chipori,,,52.62,,41.3,65.28,0.8688,0.9457,39.17,True,47.68,1,141.0,"Chipori scores 39.17 with consistency score 65.3, bancho score 52.6, recent tournament form 41.3; reliability 0.869, activity 0.946, provisional",{}
Eevert,,,37.56,,40.58,92.71,0.8875,0.9194,38.96,True,47.75,2,295.0,"Eevert scores 38.96 with consistency score 92.7, recent tournament form 40.6, bancho score 37.6; reliability 0.887, activity 0.919, provisional",{}
HUNDUR,,,47.94,,36.78,82.96,0.8875,0.9439,38.94,True,46.48,2,148.0,"HUNDUR scores 38.94 with consistency score 83.0, bancho score 47.9, recent tournament form 36.8; reliability 0.887, activity 0.944, provisional",{}
Lesperry,,,44.79,,54.16,25.0,0.8688,0.9409,38.81,True,47.47,1,161.0,"Lesperry scores 38.81 with recent tournament form 54.2, bancho score 44.8, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
EVIL BALNER,,,34.87,,39.82,91.88,0.8875,0.9393,38.77,True,46.51,2,168.0,"EVIL BALNER scores 38.77 with consistency score 91.9, recent tournament form 39.8, bancho score 34.9; reliability 0.887, activity 0.939, provisional",{}
Hellbeak,,,32.68,,42.15,92.29,0.8875,0.9194,38.72,True,47.45,2,295.0,"Hellbeak scores 38.72 with consistency score 92.3, recent tournament form 42.1, bancho score 32.7; reliability 0.887, activity 0.919, provisional",{}
-lion,,,39.98,,42.08,80.98,0.8875,0.9188,38.71,True,47.47,2,301.0,"-lion scores 38.71 with consistency score 81.0, recent tournament form 42.1, bancho score 40.0; reliability 0.887, activity 0.919, provisional",{}
YokesPai,,,26.76,,43.01,89.8,0.8875,0.9439,38.67,True,46.16,2,148.0,"YokesPai scores 38.67 with consistency score 89.8, recent tournament form 43.0, bancho score 26.8; reliability 0.887, activity 0.944, provisional",{}
8581210,,,52.08,,42.56,65.44,0.8688,0.9187,38.58,True,48.33,1,302.0,"8581210 scores 38.58 with consistency score 65.4, bancho score 52.1, recent tournament form 42.6; reliability 0.869, activity 0.919, provisional",{}
ozbert,,,48.95,,51.64,25.0,0.8688,0.9459,38.58,True,46.95,1,140.0,"ozbert scores 38.58 with recent tournament form 51.6, bancho score 48.9, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
ItzZeroIce,,,30.97,,40.35,93.91,0.8875,0.9409,38.57,True,46.19,2,161.0,"ItzZeroIce scores 38.57 with consistency score 93.9, recent tournament form 40.4, bancho score 31.0; reliability 0.887, activity 0.941, provisional",{}
3BDOOO,,,19.49,,51.27,83.51,0.8688,0.9155,38.54,True,48.45,1,336.0,"3BDOOO scores 38.54 with consistency score 83.5, recent tournament form 51.3, bancho score 19.5; reliability 0.869, activity 0.915, provisional",{}
Grippeh,,,32.63,,38.67,96.46,0.8875,0.9423,38.44,True,45.96,2,155.0,"Grippeh scores 38.44 with consistency score 96.5, recent tournament form 38.7, bancho score 32.6; reliability 0.887, activity 0.942, provisional",{}
Jitterish,,,35.15,,42.38,70.79,0.9062,0.9425,38.38,False,44.93,3,154.0,"Jitterish scores 38.38 with consistency score 70.8, recent tournament form 42.4, bancho score 35.1; reliability 0.906, activity 0.943",{}
vana,,,37.22,,58.32,25.0,0.8688,0.9166,38.35,True,48.16,1,323.0,"vana scores 38.35 with recent tournament form 58.3, bancho score 37.2, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
NO67,,,27.56,,39.91,98.83,0.8875,0.9423,38.34,True,45.84,2,155.0,"NO67 scores 38.34 with consistency score 98.8, recent tournament form 39.9, bancho score 27.6; reliability 0.887, activity 0.942, provisional",{}
-Kedama,,,44.54,,53.26,25.0,0.8688,0.9409,38.31,True,46.86,1,161.0,"-Kedama scores 38.31 with recent tournament form 53.3, bancho score 44.5, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
siiphs,,,35.2,,38.91,83.6,0.9062,0.9439,38.31,False,44.78,3,148.0,"siiphs scores 38.31 with consistency score 83.6, recent tournament form 38.9, bancho score 35.2; reliability 0.906, activity 0.944",{}
Aotoleen,,,31.88,,38.52,97.07,0.8875,0.9423,38.29,True,45.78,2,155.0,"Aotoleen scores 38.29 with consistency score 97.1, recent tournament form 38.5, bancho score 31.9; reliability 0.887, activity 0.942, provisional",{}
lystia,,,36.15,,37.81,98.71,0.8688,0.9439,38.24,True,46.64,1,148.0,"lystia scores 38.24 with consistency score 98.7, recent tournament form 37.8, bancho score 36.2; reliability 0.869, activity 0.944, provisional",{}
perhap,,,25.49,,43.48,85.45,0.8875,0.9425,38.04,True,45.48,2,154.0,"perhap scores 38.04 with consistency score 85.5, recent tournament form 43.5, bancho score 25.5; reliability 0.887, activity 0.943, provisional",{}
macabea,,,25.83,,39.26,91.43,0.9062,0.9555,38.02,False,43.91,3,106.0,"macabea scores 38.02 with consistency score 91.4, recent tournament form 39.3, bancho score 25.8; reliability 0.906, activity 0.956",{}
Saryi,,,41.21,,55.69,25.0,0.8688,0.9202,38.0,True,47.53,1,288.0,"Saryi scores 38.00 with recent tournament form 55.7, bancho score 41.2, consistency score 25.0; reliability 0.869, activity 0.920, provisional",{}
Endura,,,40.66,,36.21,88.3,0.8875,0.9478,38.0,True,45.18,2,133.0,"Endura scores 38.00 with consistency score 88.3, bancho score 40.7, recent tournament form 36.2; reliability 0.887, activity 0.948, provisional",{}
Orkay,,,36.72,,36.32,95.82,0.8875,0.9423,37.99,True,45.43,2,155.0,"Orkay scores 37.99 with consistency score 95.8, bancho score 36.7, recent tournament form 36.3; reliability 0.887, activity 0.942, provisional",{}
milimea,,,36.62,,42.41,79.04,0.8875,0.9187,37.96,True,46.56,2,302.0,"milimea scores 37.96 with consistency score 79.0, recent tournament form 42.4, bancho score 36.6; reliability 0.887, activity 0.919, provisional",{}
Tabletti,,,38.17,,45.36,81.24,0.85,0.9093,37.91,True,49.05,0,427.0,"Tabletti scores 37.91 with consistency score 81.2, recent tournament form 45.4, bancho score 38.2; reliability 0.850, activity 0.909, provisional",{}
FlasTEH,,,54.29,,48.41,25.0,0.8688,0.9425,37.9,True,46.29,1,154.0,"FlasTEH scores 37.90 with bancho score 54.3, recent tournament form 48.4, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
Menoji,,,40.13,,56.11,25.0,0.8688,0.9166,37.84,True,47.52,1,323.0,"Menoji scores 37.84 with recent tournament form 56.1, bancho score 40.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Agent5d,,,25.18,,45.08,78.76,0.9062,0.9203,37.83,False,45.36,3,287.0,"Agent5d scores 37.83 with consistency score 78.8, recent tournament form 45.1, bancho score 25.2; reliability 0.906, activity 0.920",{}
KiryuMiya,,,31.35,,59.4,25.0,0.8688,0.9161,37.72,True,47.39,1,329.0,"KiryuMiya scores 37.72 with recent tournament form 59.4, bancho score 31.3, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Birchman,,,28.91,,41.57,77.34,0.9062,0.9459,37.65,False,43.92,3,140.0,"Birchman scores 37.65 with consistency score 77.3, recent tournament form 41.6, bancho score 28.9; reliability 0.906, activity 0.946",{}
kusuriya,,,46.97,,50.95,25.0,0.8688,0.9407,37.64,True,46.05,1,162.0,"kusuriya scores 37.64 with recent tournament form 51.0, bancho score 47.0, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Teppi Fangirl,,,22.38,,40.82,97.68,0.8875,0.9423,37.6,True,44.96,2,155.0,"Teppi Fangirl scores 37.60 with consistency score 97.7, recent tournament form 40.8, bancho score 22.4; reliability 0.887, activity 0.942, provisional",{}
Jakson,,,46.92,,34.27,91.89,0.8875,0.9194,37.59,True,46.07,2,295.0,"Jakson scores 37.59 with consistency score 91.9, bancho score 46.9, recent tournament form 34.3; reliability 0.887, activity 0.919, provisional",{}
perthed again,,,58.49,,46.2,25.0,0.8688,0.9409,37.58,True,45.97,1,161.0,"perthed again scores 37.58 with bancho score 58.5, recent tournament form 46.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
EPEMA,,,29.09,,38.44,97.19,0.8875,0.9393,37.58,True,45.07,2,168.0,"EPEMA scores 37.58 with consistency score 97.2, recent tournament form 38.4, bancho score 29.1; reliability 0.887, activity 0.939, provisional",{}
superi0r,,,73.56,,39.54,25.0,0.8688,0.9475,37.52,True,45.58,1,134.0,"superi0r scores 37.52 with bancho score 73.6, recent tournament form 39.5, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
dracoria,,,29.97,,38.89,92.91,0.8875,0.9409,37.5,True,44.91,2,161.0,"dracoria scores 37.50 with consistency score 92.9, recent tournament form 38.9, bancho score 30.0; reliability 0.887, activity 0.941, provisional",{}
BadAimBoi,,,34.81,,57.27,25.0,0.8688,0.918,37.43,True,46.94,1,309.0,"BadAimBoi scores 37.43 with recent tournament form 57.3, bancho score 34.8, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
G e n g a o z o,,,36.68,,34.41,97.37,0.8875,0.9478,37.43,True,44.5,2,133.0,"G e n g a o z o scores 37.43 with consistency score 97.4, bancho score 36.7, recent tournament form 34.4; reliability 0.887, activity 0.948, provisional",{}
lifetime,,,42.45,,36.01,83.58,0.8875,0.9409,37.39,True,44.78,2,161.0,"lifetime scores 37.39 with consistency score 83.6, bancho score 42.5, recent tournament form 36.0; reliability 0.887, activity 0.941, provisional",{}
[ Blue ],,,38.43,,55.77,25.0,0.8688,0.9174,37.38,True,46.9,1,315.0,"[ Blue ] scores 37.38 with recent tournament form 55.8, bancho score 38.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Ethan2222,,,52.22,,48.13,25.0,0.8688,0.9425,37.35,True,45.62,1,154.0,"Ethan2222 scores 37.35 with bancho score 52.2, recent tournament form 48.1, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
velcro shoes,,,42.18,,54.29,25.0,0.8688,0.916,37.34,True,46.92,1,330.0,"velcro shoes scores 37.34 with recent tournament form 54.3, bancho score 42.2, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Nekkid,,,43.0,,39.06,76.73,0.8688,0.9393,37.31,True,45.72,1,168.0,"Nekkid scores 37.31 with consistency score 76.7, bancho score 43.0, recent tournament form 39.1; reliability 0.869, activity 0.939, provisional",{}
Bernkastel,,,34.36,,39.21,96.82,0.8688,0.9166,37.24,True,46.76,1,323.0,"Bernkastel scores 37.24 with consistency score 96.8, recent tournament form 39.2, bancho score 34.4; reliability 0.869, activity 0.917, provisional",{}
YMD,,,54.07,,47.04,25.0,0.8688,0.9423,37.17,True,45.4,1,155.0,"YMD scores 37.17 with bancho score 54.1, recent tournament form 47.0, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Antaanar,,,38.62,,40.89,74.59,0.8875,0.9187,37.05,True,45.45,2,302.0,"Antaanar scores 37.05 with consistency score 74.6, recent tournament form 40.9, bancho score 38.6; reliability 0.887, activity 0.919, provisional",{}
francisqueso,,,33.95,,56.9,25.0,0.8688,0.9159,37.0,True,46.5,1,331.0,"francisqueso scores 37.00 with recent tournament form 56.9, bancho score 33.9, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
Skydiver,,,39.38,,50.65,25.0,0.8688,0.9624,36.82,True,44.03,1,85.0,"Skydiver scores 36.82 with recent tournament form 50.6, bancho score 39.4, consistency score 25.0; reliability 0.869, activity 0.962, provisional",{}
Hanori,,,32.39,,39.79,80.39,0.8875,0.9393,36.8,True,44.15,2,168.0,"Hanori scores 36.80 with consistency score 80.4, recent tournament form 39.8, bancho score 32.4; reliability 0.887, activity 0.939, provisional",{}
Binninja,,,43.48,,52.3,25.0,0.8688,0.9159,36.62,True,46.03,1,331.0,"Binninja scores 36.62 with recent tournament form 52.3, bancho score 43.5, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
VtuberVoiceASMR,,,43.86,,48.53,25.0,0.8688,0.9603,36.57,True,43.83,1,91.0,"VtuberVoiceASMR scores 36.57 with recent tournament form 48.5, bancho score 43.9, consistency score 25.0; reliability 0.869, activity 0.960, provisional",{}
capybaras,,,41.02,,35.11,81.86,0.8875,0.9423,36.48,True,43.63,2,155.0,"capybaras scores 36.48 with consistency score 81.9, bancho score 41.0, recent tournament form 35.1; reliability 0.887, activity 0.942, provisional",{}
BlankTap,,,23.35,,36.71,98.43,0.8875,0.96,36.48,True,42.82,2,92.0,"BlankTap scores 36.48 with consistency score 98.4, recent tournament form 36.7, bancho score 23.3; reliability 0.887, activity 0.960, provisional",{}
steamhappy,,,23.05,,44.64,70.94,0.8875,0.9459,36.43,True,43.39,2,140.0,"steamhappy scores 36.43 with consistency score 70.9, recent tournament form 44.6, bancho score 23.0; reliability 0.887, activity 0.946, provisional",{}
she gon pay me,,,37.98,,51.86,25.0,0.8688,0.9425,36.38,True,44.43,1,154.0,"she gon pay me scores 36.38 with recent tournament form 51.9, bancho score 38.0, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
Bairechuu,,,43.58,,51.5,25.0,0.8688,0.916,36.26,True,45.57,1,330.0,"Bairechuu scores 36.26 with recent tournament form 51.5, bancho score 43.6, consistency score 25.0; reliability 0.869, activity 0.916, provisional",{}
JGLF,,,37.0,,54.07,25.0,0.8688,0.9168,36.26,True,45.53,1,321.0,"JGLF scores 36.26 with recent tournament form 54.1, bancho score 37.0, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
melwem,,,35.47,,38.15,76.63,0.8875,0.9423,36.24,True,43.33,2,155.0,"melwem scores 36.24 with consistency score 76.6, recent tournament form 38.1, bancho score 35.5; reliability 0.887, activity 0.942, provisional",{}
miinr,,,38.03,,32.57,95.22,0.8875,0.9409,36.23,True,43.39,2,161.0,"miinr scores 36.23 with consistency score 95.2, bancho score 38.0, recent tournament form 32.6; reliability 0.887, activity 0.941, provisional",{}
RAFUNA,,,46.74,,47.95,25.0,0.8688,0.9423,36.17,True,44.18,1,155.0,"RAFUNA scores 36.17 with recent tournament form 48.0, bancho score 46.7, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Mekeyo,,,46.18,,48.27,25.0,0.8688,0.9409,36.16,True,44.24,1,161.0,"Mekeyo scores 36.16 with recent tournament form 48.3, bancho score 46.2, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Amuro,,,33.45,,33.14,98.32,0.8875,0.9409,35.98,True,43.09,2,161.0,"Amuro scores 35.98 with consistency score 98.3, bancho score 33.4, recent tournament form 33.1; reliability 0.887, activity 0.941, provisional",{}
Dwagon,,,37.12,,53.22,25.0,0.8688,0.9167,35.87,True,45.04,1,322.0,"Dwagon scores 35.87 with recent tournament form 53.2, bancho score 37.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
sephy,,,34.11,,54.18,25.0,0.8688,0.9168,35.76,True,44.89,1,321.0,"sephy scores 35.76 with recent tournament form 54.2, bancho score 34.1, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
[Q],,,39.49,,49.63,25.0,0.8688,0.9423,35.56,True,43.44,1,155.0,"[Q] scores 35.56 with recent tournament form 49.6, bancho score 39.5, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
seegii,,,36.29,,42.77,58.16,0.8875,0.9195,35.52,True,43.53,2,294.0,"seegii scores 35.52 with consistency score 58.2, recent tournament form 42.8, bancho score 36.3; reliability 0.887, activity 0.919, provisional",{}
Lirumin,,,30.73,,37.68,87.27,0.8875,0.9187,35.48,True,43.51,2,302.0,"Lirumin scores 35.48 with consistency score 87.3, recent tournament form 37.7, bancho score 30.7; reliability 0.887, activity 0.919, provisional",{}
LyeRR,,,43.76,,47.72,25.0,0.8688,0.9423,35.46,True,43.32,1,155.0,"LyeRR scores 35.46 with recent tournament form 47.7, bancho score 43.8, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
Suyong_,,,63.88,,39.42,25.0,0.8688,0.9457,35.46,True,43.16,1,141.0,"Suyong_ scores 35.46 with bancho score 63.9, recent tournament form 39.4, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
Rizer,,,47.81,,46.02,25.0,0.8688,0.9425,35.43,True,43.27,1,154.0,"Rizer scores 35.43 with bancho score 47.8, recent tournament form 46.0, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
Bartek22830,,,,,50.96,25.0,0.85,0.91,35.4,True,45.77,0,414.0,"Bartek22830 scores 35.40 with recent tournament form 51.0, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
suntanCTM,,,46.36,,48.31,25.0,0.8688,0.9194,35.39,True,44.3,1,295.0,"suntanCTM scores 35.39 with recent tournament form 48.3, bancho score 46.4, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Tebi,,,35.71,,36.86,74.62,0.8875,0.9409,35.33,True,42.3,2,161.0,"Tebi scores 35.33 with consistency score 74.6, recent tournament form 36.9, bancho score 35.7; reliability 0.887, activity 0.941, provisional",{}
stupid dog,,,35.2,,52.46,25.0,0.8688,0.9195,35.24,True,44.11,1,294.0,"stupid dog scores 35.24 with recent tournament form 52.5, bancho score 35.2, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
TrickyPugster,,,56.95,,43.62,25.0,0.8688,0.9195,35.17,True,44.03,1,294.0,"TrickyPugster scores 35.17 with bancho score 57.0, recent tournament form 43.6, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
Rammu,,,40.08,,48.46,25.0,0.8688,0.9425,35.11,True,42.87,1,154.0,"Rammu scores 35.11 with recent tournament form 48.5, bancho score 40.1, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
the gloomist,,,32.6,,36.89,78.15,0.8875,0.9389,35.08,True,42.1,2,170.0,"the gloomist scores 35.08 with consistency score 78.2, recent tournament form 36.9, bancho score 32.6; reliability 0.887, activity 0.939, provisional",{}
house,,,25.57,,38.94,94.12,0.8688,0.9161,35.07,True,44.06,1,329.0,"house scores 35.07 with consistency score 94.1, recent tournament form 38.9, bancho score 25.6; reliability 0.869, activity 0.916, provisional",{}
Jimarrah,,,33.88,,52.74,25.0,0.8688,0.9181,35.07,True,43.96,1,308.0,"Jimarrah scores 35.07 with recent tournament form 52.7, bancho score 33.9, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
POMAH,,,36.73,,49.95,25.0,0.8688,0.9393,35.06,True,42.97,1,168.0,"POMAH scores 35.06 with recent tournament form 50.0, bancho score 36.7, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Asriel,,,28.26,,54.92,25.0,0.8688,0.918,35.03,True,43.92,1,309.0,"Asriel scores 35.03 with recent tournament form 54.9, bancho score 28.3, consistency score 25.0; reliability 0.869, activity 0.918, provisional",{}
Andros,,,57.27,,41.4,25.0,0.8688,0.9423,35.01,True,42.76,1,155.0,"Andros scores 35.01 with bancho score 57.3, recent tournament form 41.4, consistency score 25.0; reliability 0.869, activity 0.942, provisional",{}
wr8th,,,38.12,,48.41,25.0,0.8688,0.9478,34.89,True,42.37,1,133.0,"wr8th scores 34.89 with recent tournament form 48.4, bancho score 38.1, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
dench,,,50.23,,44.17,25.0,0.8688,0.9393,34.87,True,42.73,1,168.0,"dench scores 34.87 with bancho score 50.2, recent tournament form 44.2, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Teppi,,,26.75,,34.24,95.23,0.8875,0.9423,34.84,True,41.66,2,155.0,"Teppi scores 34.84 with consistency score 95.2, recent tournament form 34.2, bancho score 26.7; reliability 0.887, activity 0.942, provisional",{}
RafaMat,,,57.52,,40.59,25.0,0.8688,0.9459,34.79,True,42.33,1,140.0,"RafaMat scores 34.79 with bancho score 57.5, recent tournament form 40.6, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
cyo,,,47.35,,48.96,25.0,0.85,0.9097,34.75,True,44.94,0,420.0,"cyo scores 34.75 with recent tournament form 49.0, bancho score 47.4, consistency score 25.0; reliability 0.850, activity 0.910, provisional",{}
Dumb-Andy,,,30.89,,53.24,25.0,0.8688,0.9168,34.68,True,43.54,1,321.0,"Dumb-Andy scores 34.68 with recent tournament form 53.2, bancho score 30.9, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
junamat,,,36.77,,31.47,89.04,0.8875,0.942,34.68,True,41.48,2,156.0,"junamat scores 34.68 with consistency score 89.0, bancho score 36.8, recent tournament form 31.5; reliability 0.887, activity 0.942, provisional",{}
smashcae,,,25.62,,33.4,98.88,0.8875,0.9409,34.6,True,41.44,2,161.0,"smashcae scores 34.60 with consistency score 98.9, recent tournament form 33.4, bancho score 25.6; reliability 0.887, activity 0.941, provisional",{}
Rosemi Lovelock,,,35.36,,31.92,83.21,0.8875,0.96,34.53,True,40.53,2,92.0,"Rosemi Lovelock scores 34.53 with consistency score 83.2, bancho score 35.4, recent tournament form 31.9; reliability 0.887, activity 0.960, provisional",{}
Rampax,,,43.14,,46.18,25.0,0.8688,0.9409,34.52,True,42.23,1,161.0,"Rampax scores 34.52 with recent tournament form 46.2, bancho score 43.1, consistency score 25.0; reliability 0.869, activity 0.941, provisional",{}
Nessy,,,33.42,,51.79,25.0,0.8688,0.9166,34.46,True,43.28,1,323.0,"Nessy scores 34.46 with recent tournament form 51.8, bancho score 33.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
monte,,,54.2,,43.29,25.0,0.8688,0.9187,34.45,True,43.16,1,302.0,"monte scores 34.45 with bancho score 54.2, recent tournament form 43.3, consistency score 25.0; reliability 0.869, activity 0.919, provisional",{}
noncycle,,,46.27,,46.3,25.0,0.8688,0.9202,34.43,True,43.06,1,288.0,"noncycle scores 34.43 with recent tournament form 46.3, bancho score 46.3, consistency score 25.0; reliability 0.869, activity 0.920, provisional",{}
ChillierPear,,,40.69,,46.4,25.0,0.8688,0.9478,34.4,True,41.77,1,133.0,"ChillierPear scores 34.40 with recent tournament form 46.4, bancho score 40.7, consistency score 25.0; reliability 0.869, activity 0.948, provisional",{}
Seamie,,,32.55,,50.29,25.0,0.8688,0.9389,34.39,True,42.16,1,170.0,"Seamie scores 34.39 with recent tournament form 50.3, bancho score 32.6, consistency score 25.0; reliability 0.869, activity 0.939, provisional",{}
Ravexi,,,38.89,,29.89,89.8,0.8875,0.9409,34.36,True,41.15,2,161.0,"Ravexi scores 34.36 with consistency score 89.8, bancho score 38.9, recent tournament form 29.9; reliability 0.887, activity 0.941, provisional",{}
FLAVEN,,,34.42,,51.16,25.0,0.8688,0.9166,34.35,True,43.14,1,323.0,"FLAVEN scores 34.35 with recent tournament form 51.2, bancho score 34.4, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
flowering,,,37.0,,31.61,92.07,0.8875,0.9188,34.31,True,42.08,2,301.0,"flowering scores 34.31 with consistency score 92.1, bancho score 37.0, recent tournament form 31.6; reliability 0.887, activity 0.919, provisional",{}
Palodex,,,25.27,,35.06,89.83,0.8875,0.942,34.26,True,40.98,2,156.0,"Palodex scores 34.26 with consistency score 89.8, recent tournament form 35.1, bancho score 25.3; reliability 0.887, activity 0.942, provisional",{}
HaSappy,,,50.54,,42.41,25.0,0.8688,0.9442,34.24,True,41.74,1,147.0,"HaSappy scores 34.24 with bancho score 50.5, recent tournament form 42.4, consistency score 25.0; reliability 0.869, activity 0.944, provisional",{}
okinamo,,,51.87,,41.74,25.0,0.8688,0.9457,34.23,True,41.66,1,141.0,"okinamo scores 34.23 with bancho score 51.9, recent tournament form 41.7, consistency score 25.0; reliability 0.869, activity 0.946, provisional",{}
MyzeJD,,,28.18,,53.23,25.0,0.8688,0.9166,34.15,True,42.88,1,323.0,"MyzeJD scores 34.15 with recent tournament form 53.2, bancho score 28.2, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Heo,,,33.68,,50.88,25.0,0.8688,0.9174,34.1,True,42.79,1,315.0,"Heo scores 34.10 with recent tournament form 50.9, bancho score 33.7, consistency score 25.0; reliability 0.869, activity 0.917, provisional",{}
Barbone,,,60.09,,38.4,25.0,0.8688,0.9425,34.09,True,41.63,1,154.0,"Barbone scores 34.09 with bancho score 60.1, recent tournament form 38.4, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
fireblaze3028,,,45.01,,30.59,87.0,0.8688,0.9181,34.0,True,42.63,1,308.0,"fireblaze3028 scores 34.00 with consistency score 87.0, bancho score 45.0, recent tournament form 30.6; reliability 0.869, activity 0.918, provisional",{}
Shirosora,,,54.75,,40.21,25.0,0.8688,0.9425,33.93,True,41.43,1,154.0,"Shirosora scores 33.93 with bancho score 54.8, recent tournament form 40.2, consistency score 25.0; reliability 0.869, activity 0.943, provisional",{}
